robust-violet-104,azure-hill-103,zesty-cosmos-102,ancient-fire-101,swift-paper-100,restful-hill-99,zesty-frog-98,noble-monkey-97,giddy-wind-96,rare-haze-95
1.0,20.040000000000017,22.500000000000025,0.0,0.0,7.200000000000002,12.599999999999987,10.400000000000002,0.0,20.0
0.0,17.159999999999997,19.240000000000016,0.0,0.0,9.24,7.29999999999999,7.840000000000004,0.0,18.720000000000017
0.8400000000000004,14.40000000000001,20.64000000000001,0.0,2.0,9.24,7.320000000000006,9.720000000000004,0.0,18.72000000000001
0.0,16.240000000000006,9.860000000000003,0.0,0.0,6.400000000000002,7.19999999999999,10.000000000000002,3.0,26.520000000000028
0.0,11.96,26.660000000000007,0.0,2.0,12.000000000000007,7.599999999999989,13.52,3.0,9.460000000000006
2.280000000000001,15.079999999999998,25.800000000000008,0.0,2.0,8.000000000000004,8.280000000000005,15.079999999999998,0.0,19.600000000000012
0.0,15.180000000000014,11.600000000000003,0.0,0.0,7.14,9.379999999999999,9.520000000000005,0.0,23.760000000000005
0.0,14.720000000000013,16.800000000000015,0.0,0.0,8.000000000000004,6.8999999999999915,10.500000000000002,3.0,18.000000000000004
0.8000000000000004,13.440000000000008,27.2,0.0,0.0,6.3,7.2000000000000055,7.000000000000001,0.0,28.08000000000003
0.0,13.44,19.200000000000014,0.0,0.0,14.28,7.29999999999999,17.159999999999997,0.0,19.720000000000002
0.0,14.260000000000012,8.640000000000002,0.0,0.0,11.76,7.29999999999999,19.239999999999995,0.0,26.400000000000023
0.0,14.519999999999996,17.98000000000001,0.0,0.0,2.66,6.8999999999999915,9.180000000000003,3.920000000000002,22.800000000000015
0.0,12.88000000000001,16.740000000000016,0.0,0.0,16.00000000000001,4.880000000000003,16.100000000000016,0.0,21.600000000000005
0.0,15.180000000000014,17.680000000000003,0.0,0.0,6.839999999999999,6.399999999999993,4.480000000000001,2.5800000000000014,17.40000000000001
0.0,12.480000000000008,28.799999999999994,0.0,0.0,3.2,6.5999999999999925,17.82000000000001,1.880000000000001,18.000000000000004
0.0,13.86,30.1,0.0,0.6000000000000002,11.0,6.160000000000004,10.080000000000005,1.800000000000001,19.500000000000004
0.0,11.600000000000007,33.44000000000003,0.0,2.0,8.400000000000004,7.29999999999999,4.160000000000001,2.6400000000000015,19.759999999999994
0.0,14.500000000000002,32.80000000000002,0.0,0.0,14.079999999999997,4.880000000000003,10.580000000000005,3.3600000000000008,20.16
0.0,12.18,21.700000000000024,0.0,0.0,14.000000000000009,6.799999999999992,3.920000000000001,3.04,17.679999999999996
0.0,14.40000000000001,16.8,0.0,2.0,15.36000000000001,9.939999999999992,3.920000000000001,2.8800000000000012,15.12000000000001
0.0,9.200000000000005,17.160000000000014,0.0,0.0,9.120000000000001,4.880000000000003,1.8000000000000007,4.200000000000001,21.060000000000006
0.0,9.66,21.00000000000001,0.0,0.0,15.54,5.040000000000003,12.480000000000008,3.1200000000000014,13.920000000000009
0.0,15.12,18.560000000000013,0.0,3.8400000000000003,17.200000000000006,5.899999999999995,0.6000000000000002,2.8000000000000007,17.98000000000001
0.0,14.959999999999996,25.800000000000008,0.0,1.0800000000000003,16.560000000000016,5.399999999999997,13.50000000000001,3.3600000000000003,13.800000000000011
0.0,11.040000000000006,22.040000000000013,0.0,5.120000000000001,7.040000000000003,6.360000000000005,2.1600000000000006,1.6400000000000008,21.060000000000006
2.040000000000001,16.100000000000016,20.000000000000004,0.0,2.340000000000001,16.560000000000016,6.499999999999993,9.520000000000005,3.0800000000000005,15.640000000000015
0.0,11.879999999999999,33.11999999999999,1.3600000000000005,0.0,17.480000000000018,7.299999999999995,7.200000000000004,3.2,16.38
0.0,15.640000000000015,32.39999999999999,0.0,0.0,13.199999999999998,4.640000000000002,17.000000000000004,2.88,15.60000000000001
5.740000000000003,15.839999999999995,29.440000000000023,0.0,0.5000000000000001,2.2000000000000006,5.699999999999996,18.500000000000004,2.52,18.480000000000008
0.0,16.100000000000016,23.8,0.0,2.5800000000000014,13.639999999999997,5.4999999999999964,17.000000000000004,3.3600000000000008,17.220000000000002
0.7600000000000003,18.40000000000002,24.000000000000018,0.0,0.0,19.32000000000001,5.280000000000003,17.280000000000012,2.880000000000001,16.100000000000016
0.0,18.40000000000002,20.16,0.0,1.2800000000000005,16.279999999999994,6.199999999999994,14.40000000000001,3.2399999999999998,15.54
12.000000000000002,18.000000000000004,12.540000000000004,0.0,0.0,14.40000000000001,7.999999999999994,15.36000000000001,3.3999999999999995,15.54
0.0,17.480000000000018,16.560000000000016,0.0,0.7200000000000003,13.200000000000008,5.899999999999995,0.0,3.8,14.40000000000001
0.0,21.120000000000015,26.600000000000005,1.5000000000000004,0.0,17.94000000000002,4.720000000000002,16.80000000000001,3.8,13.30000000000001
0.0,22.359999999999992,28.520000000000035,0.0,0.0,16.38,7.980000000000001,14.7,4.079999999999999,14.519999999999996
0.0,3.6400000000000006,22.080000000000016,0.0,0.0,22.540000000000028,5.299999999999997,7.82,4.159999999999999,13.639999999999997
0.0,24.3,36.600000000000044,0.0,0.0,13.50000000000001,8.720000000000002,0.0,4.18,13.600000000000009
0.0,18.000000000000004,25.919999999999998,0.0,0.0,15.12,5.000000000000003,16.719999999999995,4.079999999999999,12.540000000000008
0.0,22.359999999999992,18.480000000000004,0.0,0.0,10.640000000000004,4.160000000000002,12.480000000000008,4.18,13.68000000000001
0.0,27.03999999999999,19.200000000000014,0.0,0.0,15.580000000000014,6.979999999999997,0.0,4.0,10.08
0.0,26.000000000000004,21.500000000000004,0.0,0.0,15.20000000000001,7.959999999999993,17.280000000000012,3.8,12.18
0.0,31.719999999999985,22.399999999999995,0.0,0.0,16.38,4.720000000000002,7.040000000000003,4.319999999999999,13.639999999999997
0.0,3.920000000000001,19.040000000000003,0.0,0.0,12.160000000000007,5.16,13.199999999999998,4.159999999999999,11.76
0.0,3.480000000000001,15.120000000000013,0.0,0.0,15.54,3.840000000000002,16.800000000000008,4.8,12.420000000000009
0.0,4.340000000000002,24.60000000000002,0.0,0.0,10.08,5.000000000000003,18.720000000000013,4.499999999999999,11.200000000000006
0.0,1.4000000000000006,19.759999999999994,0.0,0.0,15.60000000000001,6.099999999999999,22.880000000000013,4.8,12.18
0.0,4.080000000000002,12.000000000000002,0.0,0.0,14.7,5.600000000000002,8.800000000000004,4.799999999999999,11.200000000000006
14.440000000000012,0.0,12.760000000000003,0.0,0.0,15.200000000000014,5.520000000000004,17.220000000000002,4.159999999999999,12.000000000000007
0.0,0.0,18.90000000000001,0.0,0.0,8.640000000000002,4.520000000000002,8.800000000000002,4.8,13.440000000000008
7.920000000000003,1.3600000000000005,12.000000000000002,0.0,0.0,14.440000000000012,5.9600000000000035,15.54,4.8,11.34
6.160000000000002,0.0,18.90000000000001,0.0,0.0,11.780000000000006,6.0200000000000005,15.12,5.12,11.400000000000006
7.680000000000002,0.0,9.360000000000003,0.0,0.0,0.0,3.760000000000002,12.6,4.799999999999999,11.500000000000002
1.4400000000000002,0.0,26.879999999999985,0.0,1.0,15.12,5.52,16.32000000000001,5.099999999999999,11.519999999999998
29.639999999999986,0.0,17.280000000000012,0.0,0.0,10.880000000000004,5.059999999999997,17.159999999999997,4.8,10.199999999999998
18.24000000000001,0.0,17.920000000000005,0.0,0.0,3.7399999999999993,3.800000000000002,14.959999999999996,5.44,11.520000000000007
6.7200000000000015,0.0,20.520000000000007,0.0,0.0,17.100000000000012,4.580000000000001,16.00000000000001,4.199999999999999,12.18
23.100000000000026,1.6400000000000008,15.660000000000014,0.0,2.0,15.979999999999995,10.6,16.38,4.8,11.0
18.48,0.0,21.700000000000024,0.0,0.0,9.120000000000001,4.960000000000002,14.40000000000001,4.8,12.880000000000004
19.760000000000005,0.0,5.400000000000002,0.0,1.0,12.18,9.599999999999998,16.800000000000008,4.8,12.18
9.859999999999998,0.0,5.600000000000002,0.0,2.0,16.720000000000013,5.119999999999998,17.640000000000004,4.759999999999999,12.000000000000007
20.140000000000004,2.640000000000001,19.720000000000017,0.0,0.0,14.759999999999993,5.280000000000003,16.100000000000016,3.079999999999999,12.800000000000008
18.24000000000001,0.0,12.760000000000003,0.0,1.0,5.6,4.600000000000002,25.599999999999977,4.799999999999999,12.759999999999998
25.52000000000002,2.280000000000001,3.600000000000001,0.0,1.0,0.5199999999999999,6.759999999999997,0.0,4.199999999999999,11.960000000000008
22.680000000000025,1.760000000000001,11.760000000000007,0.0,2.0,16.000000000000007,3.600000000000002,18.000000000000004,5.44,12.180000000000003
16.199999999999992,0.0,3.7800000000000007,0.0,2.0,12.600000000000009,10.419999999999998,13.44,4.799999999999999,11.44
20.519999999999985,2.4000000000000012,5.2200000000000015,0.0,2.0,9.0,4.66,14.959999999999996,4.159999999999999,13.920000000000009
18.90000000000001,3.0400000000000014,2.8000000000000007,0.0,0.0,14.619999999999996,8.200000000000003,16.279999999999994,5.099999999999999,14.000000000000002
0.0,21.78000000000001,4.800000000000002,0.0,0.0,7.560000000000001,5.040000000000003,17.220000000000002,5.099999999999999,13.920000000000009
14.619999999999996,3.5000000000000013,3.920000000000001,0.0,1.0,17.100000000000012,7.800000000000006,15.200000000000014,5.12,12.960000000000008
16.800000000000008,5.180000000000002,1.8000000000000007,0.0,3.0,13.800000000000011,9.940000000000001,16.40000000000001,5.44,13.0
23.939999999999994,29.40000000000003,4.060000000000001,0.0,0.0,6.44,6.399999999999993,14.060000000000011,5.439999999999999,13.86
21.66,24.940000000000033,2.8000000000000007,0.0,0.0,14.959999999999996,9.099999999999998,16.00000000000001,6.480000000000001,13.920000000000009
19.380000000000006,2.4600000000000013,4.200000000000001,0.0,0.0,21.239999999999984,5.760000000000003,16.720000000000013,6.480000000000001,14.40000000000001
25.200000000000035,3.300000000000001,16.120000000000015,0.0,2.0,14.060000000000011,6.0000000000000036,15.60000000000001,6.799999999999998,14.720000000000013
27.300000000000043,28.55999999999998,3.5000000000000013,0.0,1.0,14.279999999999996,5.280000000000003,17.220000000000002,6.459999999999998,14.260000000000012
24.319999999999993,24.60000000000002,5.600000000000002,0.0,0.0,14.400000000000007,5.9200000000000035,15.479999999999992,6.119999999999998,16.000000000000004
22.319999999999983,36.00000000000004,5.7600000000000025,0.0,0.0,12.000000000000007,9.339999999999998,10.799999999999999,6.120000000000001,14.720000000000013
24.79999999999998,23.220000000000002,11.780000000000008,0.0,0.0,13.20000000000001,6.699999999999992,15.839999999999991,6.840000000000002,16.000000000000004
26.219999999999988,33.48000000000003,18.560000000000013,0.0,0.0,10.659999999999993,5.440000000000003,16.00000000000001,6.459999999999998,15.640000000000015
16.40000000000001,27.439999999999984,0.0,0.04,0.0,10.399999999999993,6.499999999999993,21.99999999999999,6.799999999999998,16.500000000000004
23.199999999999985,29.70000000000001,0.0,0.0,0.0,14.400000000000007,7.899999999999994,15.580000000000014,6.480000000000001,18.719999999999995
19.360000000000003,22.799999999999997,0.0,0.0,0.0,14.400000000000013,5.280000000000003,20.159999999999986,7.139999999999998,19.000000000000004
19.599999999999998,27.840000000000042,15.240000000000004,0.0,0.0,13.599999999999996,8.240000000000004,17.48000000000001,6.459999999999999,18.500000000000004
17.600000000000005,24.000000000000004,0.0,0.0,0.0,12.579999999999997,6.5999999999999925,14.759999999999993,7.599999999999999,18.40000000000002
17.100000000000012,31.800000000000036,0.0,0.0,0.0,13.999999999999988,7.480000000000005,15.580000000000014,7.219999999999999,18.719999999999995
18.000000000000004,24.43999999999999,14.0,0.36,0.0,14.720000000000008,5.999999999999995,20.399999999999995,7.560000000000002,18.500000000000004
15.960000000000015,26.88000000000002,0.0,0.0,0.0,14.100000000000012,6.840000000000005,15.119999999999992,7.979999999999999,22.500000000000004
15.60000000000001,22.879999999999992,0.0,0.24,0.0,13.440000000000007,7.600000000000004,16.720000000000013,7.200000000000002,21.839999999999996
16.00000000000001,22.439999999999994,0.0,0.0,0.0,14.100000000000012,5.699999999999996,15.839999999999991,5.499999999999999,21.700000000000024
16.00000000000001,19.039999999999996,0.0,0.0,0.0,14.400000000000007,8.300000000000004,18.359999999999996,5.319999999999999,18.8
18.400000000000002,18.719999999999988,0.0,0.0,0.0,13.599999999999996,11.87999999999999,17.100000000000012,7.920000000000003,26.319999999999986
15.20000000000001,18.35999999999999,15.0,0.0,0.0,13.679999999999994,6.999999999999991,15.639999999999995,8.280000000000003,25.38
16.8,25.620000000000037,4.0,0.04,0.0,13.800000000000011,9.459999999999994,16.8,6.079999999999999,21.120000000000008
15.580000000000014,28.98000000000004,0.0,0.0,0.0,13.599999999999996,8.759999999999994,15.580000000000014,8.36,27.03999999999999
15.12,30.240000000000023,18.060000000000013,0.0,0.0,13.50000000000001,6.699999999999992,14.619999999999996,8.36,24.43999999999999
14.28,20.739999999999995,8.0,0.0,0.0,15.299999999999995,9.859999999999992,15.479999999999992,9.200000000000005,24.840000000000032
15.12,18.56000000000001,8.0,0.0,0.0,14.100000000000012,10.160000000000005,13.259999999999996,9.200000000000005,25.44000000000002
15.959999999999999,23.92000000000003,13.0,0.4,0.0,15.960000000000015,8.640000000000002,18.620000000000008,9.660000000000004,26.999999999999996
15.54,17.679999999999996,12.600000000000005,0.0,0.0,16.55999999999999,7.320000000000006,15.639999999999995,10.000000000000005,28.079999999999995
14.519999999999996,19.20000000000001,11.760000000000005,0.0,0.0,13.679999999999994,9.759999999999998,3.1999999999999997,11.200000000000006,28.599999999999987
14.820000000000013,16.640000000000008,15.120000000000005,0.0,0.0,12.919999999999996,9.0,8.499999999999998,11.879999999999999,29.119999999999987
15.200000000000014,18.019999999999996,18.400000000000013,0.0,0.0,12.800000000000006,7.859999999999995,15.839999999999991,5.200000000000001,30.679999999999986
14.28,20.059999999999995,16.720000000000013,0.0,2.0,13.120000000000006,5.120000000000003,13.599999999999996,12.400000000000007,26.40000000000002
14.28,21.000000000000018,18.480000000000004,0.0,0.0,13.440000000000007,10.639999999999997,6.400000000000001,12.319999999999999,29.639999999999986
13.800000000000011,22.399999999999988,10.660000000000005,0.0,0.0,14.720000000000008,9.119999999999994,13.120000000000006,3.9600000000000004,23.00000000000003
14.28,22.440000000000012,17.940000000000015,0.0,0.0,11.700000000000006,6.499999999999993,16.199999999999992,13.639999999999997,29.11999999999998
13.639999999999997,22.099999999999994,16.00000000000001,0.0,0.0,14.080000000000007,10.099999999999998,16.40000000000001,2.5200000000000005,25.99999999999999
15.36000000000001,20.519999999999985,18.04000000000001,0.0,2.0,13.600000000000009,9.520000000000001,3.2999999999999994,4.6000000000000005,25.000000000000004
14.000000000000009,19.079999999999988,15.400000000000015,0.0,0.0,11.780000000000006,10.400000000000004,10.880000000000004,4.6800000000000015,23.78000000000003
13.600000000000009,17.48000000000001,15.500000000000014,0.0,0.0,12.579999999999997,6.399999999999993,5.44,3.2200000000000006,26.999999999999996
14.519999999999996,18.90000000000001,13.500000000000007,0.0,0.0,12.800000000000006,9.48,16.340000000000014,4.800000000000002,26.000000000000004
14.28,18.90000000000001,20.52000000000001,0.0,0.0,12.160000000000005,8.399999999999993,17.99999999999999,4.320000000000001,26.400000000000023
14.519999999999996,17.48000000000001,15.36000000000001,0.0,0.0,12.579999999999997,9.399999999999997,18.400000000000002,5.0600000000000005,19.759999999999994
15.000000000000002,19.2,11.880000000000004,0.0,0.0,12.599999999999996,9.999999999999993,16.55999999999999,4.6800000000000015,24.84
15.640000000000015,20.399999999999995,17.500000000000014,0.0,0.0,11.520000000000005,8.619999999999994,22.419999999999998,5.000000000000001,19.759999999999994
14.260000000000012,19.32000000000002,15.640000000000002,0.0,0.0,12.319999999999999,10.479999999999997,14.400000000000007,5.200000000000002,21.620000000000026
14.28,19.2,16.120000000000015,0.0,0.0,12.599999999999996,6.840000000000005,14.080000000000007,5.000000000000001,22.680000000000003
14.079999999999997,19.000000000000007,14.56000000000001,0.0,0.0,12.599999999999996,9.959999999999997,17.679999999999996,5.720000000000002,24.43999999999999
13.639999999999997,15.119999999999992,15.500000000000014,0.0,0.0,12.239999999999997,9.939999999999998,16.500000000000018,4.500000000000001,22.00000000000001
13.639999999999997,17.599999999999998,14.580000000000013,0.0,0.0,12.239999999999997,7.700000000000005,18.24000000000001,5.500000000000001,21.42000000000002
15.640000000000015,18.24000000000001,13.340000000000003,0.0,0.0,13.599999999999996,5.999999999999995,14.400000000000007,5.000000000000001,18.500000000000004
14.7,18.8,14.580000000000013,0.0,0.0,12.239999999999997,5.299999999999999,15.979999999999995,4.6800000000000015,19.360000000000003
15.180000000000014,17.100000000000012,15.68000000000001,0.0,0.0,11.520000000000005,9.399999999999997,20.159999999999986,3.6400000000000006,19.32000000000001
15.640000000000015,16.8,12.480000000000008,0.0,0.0,12.160000000000005,13.14000000000001,19.379999999999995,4.860000000000001,20.640000000000015
14.720000000000013,14.820000000000013,13.8,0.0,0.0,13.599999999999996,10.679999999999993,14.759999999999993,5.040000000000002,20.240000000000006
15.36000000000001,17.220000000000002,12.480000000000008,0.0,0.0,14.039999999999994,9.559999999999993,15.479999999999992,9.920000000000003,18.240000000000013
14.88000000000001,17.100000000000012,12.319999999999999,0.0,0.0,0.34,9.499999999999996,18.88000000000001,5.040000000000002,20.279999999999994
13.920000000000009,19.780000000000022,15.000000000000002,0.0,2.0,0.68,9.739999999999993,14.720000000000008,5.040000000000002,22.080000000000016
14.40000000000001,19.680000000000014,13.02,0.0,0.0,0.6,8.179999999999993,16.199999999999992,4.6800000000000015,22.680000000000003
15.000000000000002,17.599999999999998,12.88000000000001,0.0,0.0,11.200000000000005,6.499999999999993,15.979999999999995,4.060000000000001,25.38
15.36000000000001,16.8,11.76,0.0,1.0,15.119999999999992,8.659999999999995,16.640000000000008,7.280000000000004,21.600000000000016
15.640000000000015,16.38,14.88000000000001,0.0,0.0,0.68,10.24,16.55999999999999,4.860000000000001,27.539999999999996
15.500000000000002,16.100000000000016,13.200000000000008,0.0,0.0,17.100000000000012,10.64,20.399999999999995,4.860000000000001,20.700000000000024
12.88000000000001,15.20000000000001,13.02,0.0,3.0,0.0,8.160000000000004,16.659999999999997,4.320000000000001,15.54
15.500000000000002,15.960000000000015,14.40000000000001,0.0,0.0,13.939999999999996,10.199999999999998,25.08000000000001,4.6400000000000015,18.86000000000002
15.84000000000001,15.60000000000001,12.239999999999997,0.0,3.0,0.0,10.640000000000004,13.600000000000009,3.600000000000001,20.700000000000024
15.84000000000001,14.40000000000001,14.88000000000001,0.0,3.0,0.34,11.220000000000006,14.399999999999993,4.6400000000000015,17.020000000000017
15.84000000000001,16.560000000000016,14.40000000000001,0.0,5.0,13.939999999999996,9.599999999999998,16.40000000000001,5.120000000000002,17.020000000000017
15.500000000000002,17.020000000000017,16.500000000000004,0.0,3.0,14.28,8.320000000000004,16.8,5.120000000000002,19.500000000000004
17.159999999999997,17.220000000000002,11.219999999999997,0.0,3.0,0.0,7.320000000000006,17.27999999999999,4.6400000000000015,17.679999999999996
15.079999999999998,15.54,13.319999999999995,0.0,2.0,0.32,9.379999999999994,19.380000000000006,3.920000000000001,16.719999999999995
16.000000000000004,17.159999999999997,12.540000000000008,0.0,0.0,14.720000000000008,9.84,17.100000000000012,4.480000000000001,20.700000000000024
15.36000000000001,14.079999999999997,13.200000000000008,0.0,0.0,14.399999999999993,9.360000000000003,16.199999999999992,4.800000000000002,21.120000000000015
15.36000000000001,13.600000000000009,12.160000000000007,0.0,1.0,14.820000000000013,9.200000000000003,23.520000000000028,2.480000000000001,18.90000000000001
15.599999999999998,17.220000000000002,11.200000000000005,0.0,5.0,13.30000000000001,8.240000000000002,15.479999999999992,4.6400000000000015,17.480000000000018
15.500000000000002,14.40000000000001,11.899999999999997,0.0,0.0,13.319999999999995,8.040000000000003,16.00000000000001,4.960000000000002,17.480000000000018
18.000000000000004,16.32000000000001,12.160000000000007,0.0,0.0,14.039999999999994,0.7999999999999999,18.699999999999996,4.200000000000001,23.520000000000017
16.740000000000013,13.34000000000001,15.36000000000001,0.0,0.0,15.200000000000014,6.4,18.000000000000004,6.200000000000002,16.279999999999994
18.199999999999996,14.079999999999997,8.960000000000003,0.0,1.0,12.239999999999997,7.040000000000004,15.960000000000015,7.920000000000003,24.3
17.400000000000002,14.500000000000002,10.799999999999999,0.0,1.0,0.64,8.239999999999995,18.620000000000008,4.900000000000002,22.080000000000016
16.800000000000008,14.28,12.18,0.0,3.0,0.0,15.6,16.800000000000008,5.120000000000002,21.839999999999993
17.500000000000004,14.40000000000001,10.799999999999999,0.0,3.0,13.259999999999996,6.719999999999997,24.780000000000033,3.6400000000000006,14.000000000000002
20.30000000000002,13.920000000000009,11.519999999999998,0.0,0.0,0.25999999999999995,8.240000000000004,19.439999999999987,4.340000000000002,18.40000000000002
18.36000000000001,13.86,12.400000000000007,0.0,3.0,14.039999999999994,6.360000000000003,24.500000000000007,4.480000000000001,20.520000000000007
17.679999999999996,15.000000000000002,12.18,0.0,5.0,13.679999999999994,8.179999999999996,19.140000000000008,4.800000000000002,24.38000000000003
19.720000000000017,17.679999999999996,11.519999999999998,0.0,3.0,0.32,6.419999999999997,20.580000000000016,4.060000000000001,20.279999999999994
19.200000000000006,14.000000000000002,10.199999999999998,0.0,0.0,0.8399999999999999,2.919999999999999,17.27999999999999,4.480000000000001,21.160000000000025
18.199999999999996,15.120000000000013,14.40000000000001,0.0,4.0,15.360000000000008,6.2399999999999975,35.340000000000025,4.7600000000000025,19.200000000000014
20.40000000000001,13.800000000000011,11.520000000000007,0.0,0.0,12.599999999999996,8.64,22.399999999999988,4.060000000000001,16.119999999999997
17.98000000000001,16.500000000000004,12.880000000000008,0.0,2.0,0.5199999999999999,2.0999999999999996,16.720000000000013,5.7600000000000025,18.500000000000004
17.920000000000005,14.519999999999996,10.5,0.0,12.0,0.8999999999999999,11.120000000000001,19.999999999999996,3.840000000000001,22.00000000000001
17.400000000000002,13.500000000000002,2.1,0.0,2.0,0.27999999999999997,4.6,18.90000000000001,3.840000000000001,22.000000000000004
20.72,20.799999999999994,10.500000000000002,0.0,3.0,0.0,9.660000000000005,19.999999999999996,4.320000000000002,22.080000000000016
19.22000000000002,15.079999999999998,8.620000000000005,0.0,0.0,0.0,6.959999999999995,18.060000000000006,3.0400000000000014,19.000000000000004
17.000000000000004,13.0,12.000000000000007,0.0,4.0,0.19999999999999998,3.9999999999999973,34.01999999999999,5.2200000000000015,20.500000000000004
20.88000000000002,15.000000000000002,12.48,0.0,14.0,1.0399999999999998,6.120000000000001,32.860000000000035,4.160000000000001,16.000000000000004
17.40000000000001,12.48,12.000000000000002,0.0,10.0,0.0,7.019999999999996,19.380000000000006,4.4,14.500000000000004
22.620000000000026,14.56000000000001,9.859999999999998,0.0,9.0,0.18,4.8,19.380000000000006,4.160000000000001,18.86000000000002
17.920000000000005,19.040000000000003,10.640000000000004,0.0,8.0,0.27999999999999997,6.480000000000004,17.600000000000005,3.9600000000000013,20.799999999999994
21.839999999999996,15.120000000000013,11.760000000000007,0.0,7.0,0.0,9.999999999999996,21.080000000000023,4.4,18.36000000000001
19.84000000000002,14.56000000000001,12.600000000000001,0.0,1.0,0.24000000000000002,14.08,21.84000000000002,4.320000000000001,13.000000000000002
29.400000000000002,14.040000000000012,13.02000000000001,0.0,12.0,0.5199999999999999,3.660000000000001,21.59999999999999,1.1400000000000001,16.100000000000016
23.200000000000028,15.660000000000004,12.760000000000003,0.0,10.0,16.960000000000008,10.920000000000002,23.199999999999985,0.0,13.52
22.320000000000025,15.660000000000014,8.740000000000002,0.0,6.0,0.6,10.600000000000007,22.399999999999988,3.9600000000000013,17.679999999999996
